Report generated on: 07-31-2024 18:28:48
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.11-2-LAO-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.53465","22.0462","34.17161","41.88778","50.70626","56.21781","68.34322","82.67325","115.74255","123.45872","233.68972","248.01975","239.20127","220.462","223.76893","149.91416","149.91416","141.426373","145.174227","162.67450056","132.91874442","248.67121521","255.73592"
"INTL.130-2-LAO-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-LAO-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","3.30693","5.51155","9.92079","15.43234","20.94389","25.35313","29.615395333333","26.4251265","23.234857666667","20.044588833333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-LAO-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-LAO-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0462","61.72936","84.87787","171.96036","232.58741","672.4091","724.21767","5134.55998","12346.97431","15862.2409","16056.24746","16069.18086323","13948.17217904","14446.08781066","14835.99029"
"INTL.21-2-LAO-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-3-LAO-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.56196084092"
"INTL.11-3-LAO-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01648173912"
"INTL.130-3-LAO-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-3-LAO-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-3-LAO-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5454791018"
"INTL.14-3-LAO-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-3-LAO-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6952489632"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-4-LAO-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.34982","215.50161","235.89434","250.22437","257.94054","278.88443","330.693","352.7392","376.99002","421.08242","417.77549","440.924","490.52795","512.57415","566.58734","270.06595","339.51148","0","49.60395","233.579489","403.004536","651.73858288","505.06080504","885.58924014","931.82765693116"
"INTL.11-4-LAO-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.63696","49.60395","59.52474","0","3.30693","5.51155","12.456103","15.34195058","220.07508919","521.3154683","608.04949385818"
"INTL.130-4-LAO-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-4-LAO-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-4-LAO-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.34982","215.50161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-4-LAO-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235.89434","250.22437","257.94054","278.88443","330.693","352.7392","376.99002","421.08242","417.77549","440.924","490.52795","512.57415","548.95038","220.462","279.98674","0","46.29702","228.067939","390.548433","636.3966323","284.98571585","364.27377184","323.77816307298"
"INTL.21-4-LAO-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Reserves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-6-LAO-MST.A","        Coal (million st)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554.46193","554.46193","554.46193","554.46193","554.46193","554.46193","68.34322","68.34322","68.34322","68.34322","68.34322","68.34322","68.34322","68.34322","68.34322"
"INTL.1-8-LAO-MMTCD.A","    Emissions (MMtonnes CO2)","0","0","0","0","0","0","0","0","0","0","0.00675479638446158","0.011257993974102633","0.02026438915338474","0.031522383127487376","0.04278037710159001","0.05178677228087211","0.0604929542875108","0.05397645215990054","0.047459950032290275","0.040943447904677965","0.04093509877980799","0.054580131706410656","0.08459920414493652","0.10370225024218024","0.12553430292474452","0.13917933585134717","0.16919840828987304","0.20467549389903997","0.31399781091636225","0.38251467203747735","0.6842400560001223","0.828153013467229","0.8818142892933571","1.3830909605241488","1.4535649406039823","6.7647435173033905","15.745704397892007","20.10193149471631","20.352788768334214","20.412219262762626","17.697454048877177","18.604033164559343","16.499188992192042"
"","Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-1-LVA-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-1-LVA-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-1-LVA-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-1-LVA-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LVA-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-1-LVA-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-LVA-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-LVA-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","276.948807581376","307.300720155594","286.177884634336","257.940870000002","229.2807699999994","238.099270000001","160.9372599999921","138.8910600000036","106.9240699999994","139.9933699999955","112.4356200000071","111.3333100000053","108.0263800000005","132.277199999992","143.3003000000013","178.5742200000032","178.5742200000032","143.3003000000013","184.0857700000027","189.5973200000025","153.2210899999987","133.37951000000004","112.43562","89.28711","67.86134408119","72.05181853628","86.14773112","74.3728557","43.30424835","31.85606013546","21.89849046"
"INTL.11-2-LVA-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","17.471311277311","18.954383351681","16.407840083319","8.464362162605","7.5238773684874","7.813257557563","5.2811764731092","4.5577276411765","3.5087268348739","4.593900082773","3.6895890428571","3.6534166012605","3.5448992764706","4.3406929915966","4.702417407563","5.8599355386555","5.8599355386555","4.702417407563","6.0407977466386","6.2216599546219","5.0279693819328","3.32110019505","0.49779107059","1.33667984527","1.2978818402","0.28071867384","0","0.28144509613","0.84809416549","0.50854079771","0"
"INTL.130-2-LVA-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11786780368","0.003858085","0.02801741327","0.0150796008","0.00001212541","0"
"INTL.12-2-LVA-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","236.08249331583","262.96542245156","247.79908532037","238.14228254975","211.68202585563","219.82365040185","148.58431098453","128.23029578118","98.716973736302","129.24799654134","103.80547753715","102.78777677698","99.734674496471","122.12409122016","132.30109882185","164.86752314723","164.86752314723","132.30109882185","169.95602694807","175.04453074891","141.46040566336","127.06806544157","102.44046265585","83.88327222165","63.43210046162","71.65323205876","86.143873035","74.0633931906","42.44107458371","31.34750721234","21.89849046"
"INTL.119-2-LVA-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","23.395002988235","25.380914352353","21.970959230647","11.334225287647","10.074866775882","10.462362040588","7.0717725423529","6.1030365776471","4.6983694288235","6.1514733758825","4.94055342","4.8921166217648","4.7468062270589","5.8124157882354","6.2967837705883","7.8467613141177","7.8467613141177","6.2967837705883","8.0889453052941","8.3311292964706","6.7327149547059","2.99034436338004","9.49736627356","4.06715793308","3.13136177937","0","0","0","0","0","0"
"INTL.14-2-LVA-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-LVA-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","5.51155","12.12541","11.0231","15.064903333333","14.146311666667","13.22772","15.43234","16.370626272","17.308912544","12.31938459301","3.84776517378","7.7419750771","6.8789986243","8.561972463","7.894854451","2.27296322","0.06062705","6.070200708","3.49416947891","3.00884553442","6.2706888508","0.79681801122","0.03480984749","0.24108511779","0.01039368099","0.14958126238","0.04282584581","0.03211800647","0.0258822388","0.0237878498","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-3-LVA-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","296.9720645672919","315.15143056228","296.53961163433866","266.75936000000064","234.7923300000025","240.3038899999952","136.68663","136.68662","88.18492","95.9011","112.43577","136.68662","104.71959","127.86813","176.36983","169.54189186","187.03334694","150.21839756","199.90061157","219.20095736","157.37459408","131.17489000000003","93.69635","78.26401","77.8525617694","79.65033568305","89.73323249396","87.46887500813","43.7333555868","40.62979627025","161.32890192452"
"INTL.11-3-LVA-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","23.439771360084027","19.96721302899159","16.747861460924366","8.753742023529409","7.704739904621847","7.8856024407563","4.485388992857142","4.485388664705881","2.8937992655462175","3.1470066848739484","3.689593965126049","4.485388664705881","3.4363865457983183","4.1960088037815115","5.787598202941175","5.563538552212603","6.137522855468065","4.929435651023528","6.559763766225628","7.193107046141174","5.164267141868906","4.30452055","0.50195780239","1.33667984527","1.2978818402","0.28071867384","0.0706029555","0.28285164369","0.84842706311","0.50855512774","25.69055039793"
"INTL.130-3-LVA-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11786780368","0.003858085","0.02801741327","0.0150796008","0.00001212541","0.0355494975"
"INTL.12-3-LVA-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","242.14520884309","268.4470710727","257.36548446812","246.28389786353","216.77053888891","221.85905192218","126.19506967714283","126.19506044470585","81.41617160268905","88.5400861563025","103.80561602369745","126.19506044470585","96.68170147008401","118.05344513092433","162.83233397294111","156.5284831184097","172.67735878075658","138.68818879266348","184.55697975419844","202.3759023639811","145.29510212767457","121.10639046","79.50700892761","72.86017222165","73.42331814983","75.64663222512","86.99479683026","86.92234199396","42.78211166075","37.16282077904","57.71343964034"
"INTL.119-3-LVA-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","31.387084364117854","26.737146460588413","22.426265705294266","11.721720112941254","10.317051206470657","10.559235637058894","6.00617133000004","6.006170890588275","3.8749491317647315","4.2140071588235575","4.940560011176504","6.006170890588275","4.601501984117678","5.618676065294155","7.749897824117698","7.449870189377696","8.218465303775348","6.600773116312985","8.78386804957594","9.631947949877711","6.915224810456516","5.76397899000004","13.68738327","4.06715793308","3.13136177937","3.60511698041","2.6639746232","0.23566395721","0.08773726214","2.95840823806","77.27905853646"
"INTL.14-3-LVA-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.61030385229"
"INTL.21-3-LVA-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","5.51155","12.12541","11.0231","15.064903333333","14.146311666667","13.22772","15.43234","16.370626272","17.308912544","12.31938459301","3.84776517378","7.7419750771","6.8789986243","8.561972463","7.894854451","2.27296322","0.06062705","6.070200708","3.49416947891","3.00884553442","6.2706888508","0.79681801122","0.03480984749","0.24108511779","0.01039368099","0.14958126238","0.04282584581","0.03211800647","0.0258822388","0.0237878498","0.05891516257"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-4-LVA-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","20.0232569859132","7.8507104066916","10.36172699999999","8.81848999999998","5.51156000000009","2.204619999999967","2.79050276499995","1.429974147500032","0.0694455299999997","0.0362659989999996","0.0362659990000006","0.00099207900000003","0.00308646800000002","0.00198415799999998","1.148386558000008","2.306087635499998","3.46378871300008","0.1846369249999987","3.034142446610027","3.49254357165994","4.21327132819991","13.7281081129497","11.04855377090298","15.43638658001038","9.99121768820997","9.96885953448","11.43624248107","5.60751049474","3.17041221343","8.77373613479","60.70768948805"
"INTL.11-4-LVA-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","5.9684600827731","1.0128296773109","0.34002137760503","0.28937986092437","0.18086253613445","0.072344883193277","0.09157069997752","0.046924781899055","0.0022788638205882","0.0011900733285294","0.0011900733285294","0.000032555197436975","0.00010128283647059","0.000065110394873949","0.037684449655378","0.075674556442248","0.11366466322912","0.0060588839674369","0.099565766840437","0.11460825754061","0.1382590297195","0.45048959816025","0.05919022214238","0.26363978571115","0.16656381889426","0.00311623037","0.22902474408","0.00140654756","0.00033289762","0.00001433003","0.17284551493"
"INTL.130-4-LVA-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-4-LVA-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","6.0627155272577","5.4816486211454","9.5663991477479","8.1416153137815","5.0885130332774","2.0354015203361","2.5763140905839","1.3202146192373","0.064115147890588","0.033482355009529","0.03348235500953","0.00091593068415129","0.0028495621284706","0.0018318613683025","1.0602406519431","2.1290808753096","3.1979210986762","0.17046487732815","2.8012528910862","3.2244688407058","3.8898761995295","12.674389293591","9.37536481731","14.370561701343","9.4227901863852","3.99028393599","5.74419032088","0.50122476624","0.18042169156","1.44817629715","1.77450525186"
"INTL.119-4-LVA-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","7.9920813758824","1.3562321082353","0.45530647464706","0.38749482529411","0.24218443058824","0.09687359647059","0.12261797443853","0.062834746363677","0.0030515182888235","0.0015935706619412","0.0015935706619412","0.000043593118411765","0.00013562303505883","0.000087186236823531","0.05046145640153","0.10133220374815","0.15220295109476","0.0081131637044118","0.13332378868339","0.15346647341353","0.18513609895091","0.60322922119845","1.6139987314506","0.80218509295623","0.40186368293051","5.97545936812","5.46302741611","5.10487918094","2.98965762425","7.32554550761","58.74744169426"
"INTL.14-4-LVA-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012897027"
"INTL.21-4-LVA-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05441884008"
"","    Reserves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-6-LVA-MST.A","        Coal (million st)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.1-8-LVA-MMTCD.A","    Emissions (MMtonnes CO2)","--","--","--","--","--","--","--","--","--","--","--","--","0.5875426558509241","0.6684648706043538","0.6216094560606906","0.5735935777975583","0.5119457097595528","0.5275986240585461","0.37453481123647403","0.33165371429406454","0.268310678314385","0.32274493543315985","0.24252266301007963","0.2509979992612623","0.24179534606232872","0.2964588011917244","0.3173528949945171","0.3745887864471768","0.36848224680594466","0.3123164450353085","0.3893273311108505","0.3993554730439931","0.3333317759160622","0.27757602178123897","0.2280494314888494","0.1811405909171894","0.13637880311132491","0.14493784766872095","0.17267888109162388","0.14923215001172735","0.08730249496015584","0.06416629913297334","0.04198845558499036"
"","Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-1-LBN-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-1-LBN-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-1-LBN-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-1-LBN-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LBN-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-1-LBN-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-LBN-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-LBN-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","122.35641","123.45872","203.92735","244.71282","250.22437","212.194675","195.93089072957","162.03014645915","154.58955395915","147.14896145915","73.8359229183","87.4511710138","86.1824623615","84.9137537092","88.26300403999","91.61225437078","130.68666808252","210.1658954912","280.32239229269","261.6153416246","188.52998409167978","224.46791","177.46954113581","135.9758384859632","128.70793","187.1810686054097","201.6015084181456","215.6493795762903","190.738215259235","227.7491087713544"
"INTL.11-2-LBN-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03259382652744102","0.03288746460426481","0.054323044212401694","0.06518765305488204","0.06665584343900101","0.056525329788580145","0.05219291301376533","0.04316228700977249","0.04118022999121189","0.03919817297265128","0.019668730580543976","0.02329561890255995","0.02295765483735953","0.022619690772159105","0.02351187847428884","0.024404066176418576","0.03481287648870149","0.05598489478094749","0.07467348401399818","0.06969021943214444","0.05022142768577","0.0462","0.08284410805","0.33295824705","0.12822","0.03875281036","0.0575185358","0.0776356933","0.00560304173","0"
"INTL.130-2-LBN-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","2.861464211587692","2.8872431684488427","4.76910701931282","5.722928423175384","5.851823207481136","4.962449195771448","4.5820993911734025","3.7892862767971858","3.6152783179844206","3.4412703591716554","1.7267493461132353","2.0451596783317165","2.0154892719877573","1.9858188656437978","2.0641454523522818","2.142472039060766","3.056278160251437","4.915003541247638","6.555704709317459","6.118215933771518","4.409019538","3.84524","4.12713131325","3.1559073359702","2.99157","4.3540418610457","3.6593908247056","3.7364043313903","3.813417838075","3.2212273329144"
"INTL.12-2-LBN-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","81.71218535892174","82.44833117296609","136.1869755982029","163.4243707178435","167.1050997880652","141.70806920353547","130.84677182693792","108.20714142563764","103.23815718083834","98.26917293603904","49.30918306321008","58.40173224871823","57.55446191312073","56.70719157752323","58.94389142710972","61.180591276696205","87.27530700106972","140.35320755570314","187.20519243149306","174.71223034058414","125.90429063597","151.30362","93.01908081521","71.129212338718","67.42539","96.964434561304","138.63543655764","160.8671706956","144.23201916743","188.49501"
"INTL.119-2-LBN-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","37.75016660296312","38.0902581939808","62.91694433827186","75.50033320592624","77.20079116101466","65.4676312709045","60.4498265984449","49.9905564697054","47.69493823033603","45.399319990966646","22.780321778396143","26.980983467847487","26.589553521554148","26.19812357526081","27.23145528205371","28.26478698884661","40.32027004471014","64.84169949946828","86.48682166786547","80.71520513081221","58.166452490024","69.27285","80.2404848993","61.357760564225","58.16275","85.8238393727","59.2491625","50.968168856","42.687175212","36.03287143844"
"INTL.14-2-LBN-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-LBN-TST.A","        Metallurgical coke (Mst)","5.51155","5.51155","2.20462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.58985159255"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-3-LBN-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","122.35641","123.45872","203.92735","244.71282","250.22437","212.194675","195.93089072957","162.03014645915","154.58955395915","147.14896145915","73.8359229183","87.4511710138","86.1824623615","84.9137537092","88.26300403999","91.61225437078","130.68666808252","210.1658954912","280.32239229269","261.6153416246","188.52998409167978","224.46791","177.46954113581","135.9758384859632","128.70793","187.5536372599997","201.6015084181456","215.6493795762903","190.738215259235","216.308946310972"
"INTL.11-3-LBN-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03259382652744102","0.03288746460426481","0.054323044212401694","0.06518765305488204","0.06665584343900101","0.056525329788580145","0.05219291301376533","0.04316228700977249","0.04118022999121189","0.03919817297265128","0.019668730580543976","0.02329561890255995","0.02295765483735953","0.022619690772159105","0.02351187847428884","0.024404066176418576","0.03481287648870149","0.05598489478094749","0.07467348401399818","0.06969021943214444","0.05022142768577","0.0462","0.08284410805","0.33295824705","0.12822","0.03875281036","0.0575185358","0.0776356933","0.00560304173","0.00240854735"
"INTL.130-3-LBN-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","2.861464211587692","2.8872431684488427","4.76910701931282","5.722928423175384","5.851823207481136","4.962449195771448","4.5820993911734025","3.7892862767971858","3.6152783179844206","3.4412703591716554","1.7267493461132353","2.0451596783317165","2.0154892719877573","1.9858188656437978","2.0641454523522818","2.142472039060766","3.056278160251437","4.915003541247638","6.555704709317459","6.118215933771518","4.409019538","3.84524","4.12713131325","3.1559073359702","2.99157","4.3540418610457","3.6593908247056","3.7364043313903","3.813417838075","3.221130145022"
"INTL.12-3-LBN-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","81.71218535892174","82.44833117296609","136.1869755982029","163.4243707178435","167.1050997880652","141.70806920353547","130.84677182693792","108.20714142563764","103.23815718083834","98.26917293603904","49.30918306321008","58.40173224871823","57.55446191312073","56.70719157752323","58.94389142710972","61.180591276696205","87.27530700106972","140.35320755570314","187.20519243149306","174.71223034058414","125.90429063597","151.30362","93.01908081521","71.129212338718","67.42539","97.337003215894","138.63543655764","160.8671706956","144.23201916743","188.49501"
"INTL.119-3-LBN-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","37.75016660296312","38.0902581939808","62.91694433827186","75.50033320592624","77.20079116101466","65.4676312709045","60.4498265984449","49.9905564697054","47.69493823033603","45.399319990966646","22.780321778396143","26.980983467847487","26.589553521554148","26.19812357526081","27.23145528205371","28.26478698884661","40.32027004471014","64.84169949946828","86.48682166786547","80.71520513081221","58.166452490024","69.27285","80.2404848993","61.357760564225","58.16275","85.8238393727","59.2491625","50.968168856","42.687175212","24.38530182"
